index,Y,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix
0,3.000000000000001,Prepackaged software,72268924051.90823,ENS1,0.55,0.10424399999999988,0.1491000000000002,0.1347460800000002,Equipment,-0.436430317848412,9.570888143320306e-16,-0.09155606847470564,-0.06352611611864521,0.0955492000662757,0.06217775462439228,Computers and Software,0.03271999999999997,0.05800000000000005,0.049910400000000035,corporate,-0.0020785745194020697,0.005541853603843995,0.0031033166044052707,0.58272,0.6080000000000001,0.5999104000000001,1.0,1.0,1.0
1,3.0000000000000004,Custom software,197240164682.67053,ENS2,0.3300000000000001,0.10424400000000018,0.14910000000000007,0.13474608,Equipment,-0.43643031784840897,3.589083053745117e-16,-0.091556068474707,-0.06352611611864296,0.09554920006627515,0.06217775462439111,Computers and Software,0.03272000000000004,0.05800000000000002,0.04991039999999997,corporate,-0.0020785745194020003,0.00554185360384396,0.0031033166044052082,0.36272000000000015,0.3880000000000001,0.3799104000000001,1.0,1.0,1.0
2,5.000000000000001,Mainframes,17413293619.145626,EP1A,0.4633,0.10424400000000013,0.14910000000000004,0.13474608000000002,Equipment,-0.4364303178484093,1.1963610179150392e-16,-0.09155606847470685,-0.06352611611864319,0.09554920006627493,0.062177754624391235,Computers and Software,0.032720000000000034,0.058,0.04991039999999998,corporate,-0.002078574519402007,0.005541853603843946,0.003103316604405215,0.49602,0.5213,0.5132104,1.0,1.0,1.0
3,5.0,PCs,53550810952.93879,EP1B,0.46330000000000005,0.10424400000000007,0.1491,0.13474608,Equipment,-0.4364303178484099,0.0,-0.091556068474707,-0.06352611611864364,0.09554920006627482,0.06217775462439111,Computers and Software,0.03272000000000002,0.057999999999999996,0.04991039999999997,corporate,-0.002078574519402021,0.0055418536038439395,0.0031033166044052082,0.49602000000000007,0.5213000000000001,0.5132104000000001,1.0,1.0,1.0
4,5.0,DASDs,0.0,EP1C,0.46330000000000005,0.1042440000000001,0.14910000000000007,0.13474607999999993,Equipment,-0.4364303178484096,2.3927220358300785e-16,-0.09155606847470715,-0.06352611611864341,0.09554920006627504,0.06217775462439098,Computers and Software,0.03272000000000003,0.05800000000000001,0.049910399999999966,corporate,-0.002078574519402014,0.005541853603843953,0.0031033166044052013,0.49602000000000007,0.5213000000000001,0.5132104,1.0,1.0,1.0
5,5.0,Printers,9260043911.05631,EP1D,0.4632999999999999,0.10424400000000003,0.14909999999999993,0.1347460799999999,Equipment,-0.4364303178484102,-3.5890830537451197e-16,-0.0915560684747073,-0.06352611611864387,0.0955492000662745,0.062177754624390846,Computers and Software,0.03272000000000001,0.057999999999999975,0.04991039999999996,corporate,-0.002078574519402028,0.005541853603843919,0.0031033166044051944,0.4960199999999999,0.5212999999999999,0.5132103999999998,1.0,1.0,1.0
6,5.000000000000001,Terminals,12396994618.63852,EP1E,0.4633,0.1042440000000001,0.14910000000000004,0.13474608,Equipment,-0.4364303178484096,1.1963610179150392e-16,-0.091556068474707,-0.06352611611864341,0.09554920006627493,0.06217775462439111,Computers and Software,0.03272000000000003,0.058,0.04991039999999997,corporate,-0.002078574519402014,0.005541853603843946,0.0031033166044052082,0.49602,0.5213,0.5132104,1.0,1.0,1.0
7,5.0,Tape drives,0.0,EP1F,0.46330000000000005,0.1042440000000001,0.14910000000000007,0.13474607999999993,Equipment,-0.4364303178484096,2.3927220358300785e-16,-0.09155606847470715,-0.06352611611864341,0.09554920006627504,0.06217775462439098,Computers and Software,0.03272000000000003,0.05800000000000001,0.049910399999999966,corporate,-0.002078574519402014,0.005541853603843953,0.0031033166044052013,0.49602000000000007,0.5213000000000001,0.5132104,1.0,1.0,1.0
8,5.000000000000002,Storage devices,7998988409.072316,EP1G,0.4633,0.10424400000000013,0.14910000000000004,0.1347460799999999,Equipment,-0.4364303178484093,1.1963610179150392e-16,-0.0915560684747073,-0.06352611611864319,0.09554920006627493,0.062177754624390846,Computers and Software,0.032720000000000034,0.058,0.04991039999999996,corporate,-0.002078574519402007,0.005541853603843946,0.0031033166044051944,0.49602,0.5213,0.5132104,1.0,1.0,1.0
9,5.0,System integrators,28310184525.09714,EP1H,0.46330000000000005,0.10424400000000013,0.14910000000000004,0.13474608,Equipment,-0.4364303178484093,1.1963610179150392e-16,-0.091556068474707,-0.06352611611864319,0.09554920006627493,0.06217775462439111,Computers and Software,0.032720000000000034,0.058,0.04991039999999997,corporate,-0.002078574519402007,0.005541853603843946,0.0031033166044052082,0.49602000000000007,0.5213000000000001,0.5132104000000001,1.0,1.0,1.0
