index,Y,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_adjusted_q_d,tax_adjusted_q_e,tax_adjusted_q_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix
0,3.000000000000001,Prepackaged software,72268924051.90823,ENS1,0.55,0.2272718228622418,0.3651866263744169,0.3209174426573542,Equipment,-0.08766125716444,0.3823451497879872,0.27885803023064526,0.20477596654091973,0.44469908926864804,0.39174900532539053,Computers and Software,0.0560836378037667,0.09390357734597443,0.08175921312533976,0.6525327598405843,0.6005109508756266,0.6168728740673376,corporate,0.01148458113839719,0.04175883532482288,0.03202909041803847,0.6060836378037667,0.6439035773459745,0.6317592131253398,0.9241462938963798,0.8903321180691572,0.9009673681437694
1,3.0000000000000004,Custom software,197240164682.67053,ENS2,0.3300000000000001,0.1980681460123479,0.3229644918310424,0.28278987939270556,Equipment,-0.2951747647352265,0.2831731817194797,0.1580469196990946,0.05305618485273788,0.35553880149861,0.28985023749738253,Computers and Software,0.04709789108072243,0.08091215133262843,0.07002765519775556,0.6525327598405843,0.6005109508756263,0.6168728740673374,corporate,0.002498834415352924,0.028767409311476873,0.02029753249045426,0.37709789108072256,0.41091215133262854,0.4000276551977557,0.9241462938963798,0.8903321180691571,0.9009673681437693
2,5.000000000000001,Mainframes,17413293619.145626,EP1A,0.4633,0.23692425349018603,0.379023899424179,0.333454481979308,Equipment,-0.03295959939808996,0.40913517658008586,0.3113498167686315,0.24477010317060982,0.468784589886126,0.4191543739060129,Computers and Software,0.05905361645851877,0.09816119982282431,0.08561676368594093,0.6149956922186703,0.5491151252482842,0.5696459475672516,corporate,0.01445455979314926,0.04601645780167276,0.03588664097863963,0.5223536164585187,0.5614611998228243,0.5489167636859409,0.8997471999421357,0.8569248314113848,0.8702698659187136
3,5.0,PCs,53550810952.93879,EP1B,0.46330000000000005,0.23692425349018598,0.3790238994241789,0.33345448197930794,Equipment,-0.03295959939809009,0.4091351765800856,0.31134981676863127,0.2447701031706097,0.46878458988612576,0.41915437390601273,Computers and Software,0.05905361645851876,0.09816119982282427,0.0856167636859409,0.6149956922186698,0.5491151252482838,0.5696459475672513,corporate,0.014454559793149253,0.04601645780167272,0.035886640978639604,0.5223536164585189,0.5614611998228243,0.5489167636859409,0.8997471999421354,0.8569248314113844,0.8702698659187134
4,5.0,DASDs,0.0,EP1C,0.46330000000000005,0.2369242534901859,0.37902389942417886,0.3334544819793079,Equipment,-0.032959599398090574,0.4091351765800855,0.31134981676863116,0.24477010317060938,0.4687845898861257,0.4191543739060126,Computers and Software,0.05905361645851873,0.09816119982282426,0.08561676368594089,0.6149956922186699,0.5491151252482842,0.5696459475672513,corporate,0.014454559793149226,0.046016457801672704,0.03588664097863959,0.5223536164585187,0.5614611998228243,0.5489167636859409,0.8997471999421355,0.8569248314113848,0.8702698659187134
5,5.0,Printers,9260043911.05631,EP1D,0.4632999999999999,0.23692425349018595,0.3790238994241789,0.33345448197930794,Equipment,-0.032959599398090206,0.4091351765800856,0.31134981676863127,0.24477010317060963,0.46878458988612576,0.41915437390601273,Computers and Software,0.059053616458518754,0.09816119982282427,0.0856167636859409,0.6149956922186696,0.5491151252482838,0.5696459475672512,corporate,0.014454559793149246,0.04601645780167272,0.035886640978639604,0.5223536164585186,0.5614611998228242,0.5489167636859408,0.8997471999421353,0.8569248314113844,0.8702698659187132
6,5.000000000000001,Terminals,12396994618.63852,EP1E,0.4633,0.23692425349018595,0.37902389942417897,0.3334544819793079,Equipment,-0.032959599398090206,0.40913517658008575,0.31134981676863116,0.24477010317060963,0.4687845898861259,0.4191543739060126,Computers and Software,0.059053616458518754,0.0981611998228243,0.08561676368594089,0.6149956922186698,0.5491151252482841,0.5696459475672515,corporate,0.014454559793149246,0.046016457801672746,0.03588664097863959,0.5223536164585187,0.5614611998228243,0.5489167636859409,0.8997471999421354,0.8569248314113846,0.8702698659187135
7,5.0,Tape drives,0.0,EP1F,0.46330000000000005,0.2369242534901859,0.37902389942417886,0.3334544819793079,Equipment,-0.032959599398090574,0.4091351765800855,0.31134981676863116,0.24477010317060938,0.4687845898861257,0.4191543739060126,Computers and Software,0.05905361645851873,0.09816119982282426,0.08561676368594089,0.6149956922186699,0.5491151252482842,0.5696459475672513,corporate,0.014454559793149226,0.046016457801672704,0.03588664097863959,0.5223536164585187,0.5614611998228243,0.5489167636859409,0.8997471999421355,0.8569248314113848,0.8702698659187134
8,5.000000000000002,Storage devices,7998988409.072316,EP1G,0.4633,0.23692425349018598,0.37902389942417897,0.33345448197930794,Equipment,-0.03295959939809009,0.4091351765800857,0.31134981676863127,0.2447701031706097,0.46878458988612587,0.41915437390601273,Computers and Software,0.05905361645851876,0.09816119982282429,0.0856167636859409,0.6149956922186699,0.5491151252482841,0.5696459475672518,corporate,0.014454559793149253,0.04601645780167273,0.035886640978639604,0.5223536164585187,0.5614611998228243,0.5489167636859409,0.8997471999421355,0.8569248314113846,0.8702698659187137
9,5.0,System integrators,28310184525.09714,EP1H,0.46330000000000005,0.23692425349018603,0.37902389942417897,0.33345448197930794,Equipment,-0.03295959939808996,0.40913517658008575,0.31134981676863127,0.24477010317060982,0.4687845898861259,0.41915437390601273,Computers and Software,0.05905361645851877,0.0981611998228243,0.0856167636859409,0.6149956922186703,0.5491151252482842,0.5696459475672515,corporate,0.01445455979314926,0.046016457801672746,0.035886640978639604,0.5223536164585189,0.5614611998228244,0.5489167636859409,0.8997471999421357,0.8569248314113848,0.8702698659187135
