index,Y,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_adjusted_q_d,tax_adjusted_q_e,tax_adjusted_q_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix
0,3.000000000000001,Prepackaged software,72268924051.90823,ENS1,0.55,0.18485957479694243,0.2964544481123698,0.2607155767795778,Equipment,-0.2819412756702585,0.20280628465733289,0.08021537555720126,-0.00186911338746378,0.27308975928862883,0.2035172397180018,Computers and Software,0.05226448455290534,0.0727552148038061,0.06618940823987009,0.716988775327624,0.6998923537993502,0.7053026422759126,corporate,-9.76882477667293e-05,0.019868704097763895,0.013470685663546325,0.6022644845529054,0.6227552148038061,0.6161894082398701,0.9660427039629556,0.9549300299695777,0.9584467174793432
1,3.0000000000000004,Custom software,197240164682.67053,ENS2,0.3300000000000001,0.17178601582268044,0.2791025096506568,0.2447175630091247,Equipment,-0.3888355977249133,0.13967210918510387,0.006315680998300866,-0.08540969492233731,0.2155217205467463,0.13952417966665928,Computers and Software,0.04824185102236318,0.06741615681558671,0.06126694246434606,0.7169887753276241,0.6998923537993499,0.7053026422759122,corporate,-0.004120321778308886,0.014529646109544506,0.008548219888022297,0.3782418510223633,0.39741615681558684,0.3912669424643462,0.9660427039629557,0.9549300299695774,0.958446717479343
2,5.000000000000001,Mainframes,17413293619.145626,EP1A,0.4633,0.18947583315708236,0.3025453371561442,0.26634318163221027,Equipment,-0.24802384410428668,0.222825710812784,0.10366427385438773,0.024638206203765854,0.2913442005937855,0.22382269247834682,Computers and Software,0.0536848717406407,0.07462933450958283,0.06792097896375701,0.6999751448586435,0.6780886546842628,0.6849735100746565,corporate,0.0013226989399686279,0.021742823803540617,0.01520225638743325,0.5169848717406407,0.5379293345095828,0.531220978963757,0.9549838441581183,0.9407576255447708,0.9452327815485267
3,5.0,PCs,53550810952.93879,EP1B,0.46330000000000005,0.18947583315708227,0.3025453371561442,0.2663431816322102,Equipment,-0.248023844104287,0.222825710812784,0.10366427385438737,0.024638206203765604,0.2913442005937855,0.22382269247834652,Computers and Software,0.05368487174064068,0.07462933450958283,0.06792097896375698,0.6999751448586434,0.6780886546842625,0.684973510074656,corporate,0.001322698939968614,0.021742823803540617,0.015202256387433222,0.5169848717406407,0.5379293345095829,0.531220978963757,0.9549838441581182,0.9407576255447706,0.9452327815485264
4,5.0,DASDs,0.0,EP1C,0.46330000000000005,0.18947583315708233,0.302545337156144,0.26634318163221016,Equipment,-0.24802384410428685,0.22282571081278355,0.10366427385438719,0.02463820620376573,0.29134420059378513,0.22382269247834635,Computers and Software,0.05368487174064069,0.07462933450958278,0.06792097896375697,0.6999751448586432,0.6780886546842633,0.6849735100746558,corporate,0.001322698939968621,0.021742823803540576,0.015202256387433208,0.5169848717406408,0.5379293345095828,0.531220978963757,0.9549838441581181,0.9407576255447712,0.9452327815485263
5,5.0,Printers,9260043911.05631,EP1D,0.4632999999999999,0.18947583315708227,0.3025453371561441,0.26634318163221016,Equipment,-0.24802384410428716,0.22282571081278385,0.10366427385438719,0.024638206203765476,0.29134420059378535,0.22382269247834635,Computers and Software,0.053684871740640676,0.07462933450958281,0.06792097896375697,0.6999751448586429,0.6780886546842626,0.684973510074656,corporate,0.001322698939968607,0.021742823803540604,0.015202256387433208,0.5169848717406406,0.5379293345095827,0.5312209789637569,0.9549838441581179,0.9407576255447707,0.9452327815485264
6,5.000000000000001,Terminals,12396994618.63852,EP1E,0.4633,0.18947583315708227,0.3025453371561441,0.2663431816322102,Equipment,-0.248023844104287,0.22282571081278385,0.10366427385438737,0.024638206203765604,0.29134420059378535,0.22382269247834652,Computers and Software,0.05368487174064068,0.07462933450958281,0.06792097896375698,0.6999751448586432,0.6780886546842625,0.6849735100746561,corporate,0.001322698939968614,0.021742823803540604,0.015202256387433222,0.5169848717406407,0.5379293345095828,0.531220978963757,0.9549838441581181,0.9407576255447706,0.9452327815485265
7,5.0,Tape drives,0.0,EP1F,0.46330000000000005,0.18947583315708233,0.302545337156144,0.26634318163221016,Equipment,-0.24802384410428685,0.22282571081278355,0.10366427385438719,0.02463820620376573,0.29134420059378513,0.22382269247834635,Computers and Software,0.05368487174064069,0.07462933450958278,0.06792097896375697,0.6999751448586432,0.6780886546842633,0.6849735100746558,corporate,0.001322698939968621,0.021742823803540576,0.015202256387433208,0.5169848717406408,0.5379293345095828,0.531220978963757,0.9549838441581181,0.9407576255447712,0.9452327815485263
8,5.000000000000002,Storage devices,7998988409.072316,EP1G,0.4633,0.18947583315708233,0.302545337156144,0.26634318163221027,Equipment,-0.24802384410428685,0.22282571081278368,0.10366427385438755,0.02463820620376573,0.29134420059378524,0.22382269247834666,Computers and Software,0.05368487174064069,0.0746293345095828,0.067920978963757,0.6999751448586432,0.6780886546842626,0.6849735100746563,corporate,0.001322698939968621,0.02174282380354059,0.015202256387433236,0.5169848717406407,0.5379293345095828,0.531220978963757,0.9549838441581181,0.9407576255447707,0.9452327815485266
9,5.0,System integrators,28310184525.09714,EP1H,0.46330000000000005,0.18947583315708227,0.3025453371561442,0.26634318163221027,Equipment,-0.24802384410428716,0.222825710812784,0.10366427385438755,0.024638206203765476,0.2913442005937855,0.22382269247834666,Computers and Software,0.053684871740640676,0.07462933450958283,0.067920978963757,0.6999751448586432,0.6780886546842628,0.684973510074656,corporate,0.001322698939968607,0.021742823803540617,0.015202256387433236,0.5169848717406407,0.5379293345095829,0.5312209789637571,0.9549838441581181,0.9407576255447708,0.9452327815485264
